gateway_id,transaction_ref,amount,gateway_status,received_at
2861,5b9cb6e7-2cde-40ff-ba39-e12e577bb1fa,12767.04,success,2026-09-10 08:21:22.557244
2862,14c8e13b-a83d-45ff-8c45-ded77a2ba201,4820.20,success,2026-09-10 08:21:22.559118
2863,a34238bc-ce34-4543-951b-2df424f92762,14571.28,success,2026-09-10 08:21:22.561543
2864,ae687e0e-be03-408f-b150-b00bc0d65572,8950.34,success,2026-09-10 08:21:22.56367
2865,c7f43703-e70c-4a54-96d0-57a0b1f11457,7725.20,success,2026-09-10 08:21:22.565478
2866,520f369c-e1e1-4f3b-b6f4-f6e5de9327c9,13156.30,success,2026-09-10 08:21:22.56738
2867,c95266a1-d98c-42e3-848c-86dbcec32627,18546.26,success,2026-09-10 08:21:22.569562
2868,2febce7f-b63f-494b-92fa-04aa1730fc03,16599.89,success,2026-09-10 08:21:22.571531
2869,4304256b-13f6-469c-9691-98e6a0ec53fd,9520.33,success,2026-09-10 08:21:22.573364
2870,83da5aa8-7bb6-458e-839c-ef757339988b,9977.53,success,2026-09-10 08:21:22.575958
2871,3dcb2518-9cbf-4f58-9606-4baffd84b3cf,19327.42,success,2026-09-10 08:21:22.578143
2872,3a0f3aa1-9ab2-4017-910d-ccf88975e36c,7562.32,success,2026-09-10 08:21:22.579936
2873,732c2949-7305-46d9-82a8-944e62aec996,13485.43,success,2026-09-10 08:21:22.58185
2874,e3438452-9320-40eb-bf56-477e75da492b,10343.33,success,2026-09-10 08:21:22.583873
2875,9159c563-fd05-4eec-ab02-223d767297eb,12149.95,success,2026-09-10 08:21:22.585904
2876,a6bcc42a-cd9b-4eb5-8f0c-eb9333cb5836,154.50,success,2026-09-10 08:21:22.588005
2877,44589e8b-17c7-43d2-aef4-abaca2a5c1b9,5290.75,success,2026-09-10 08:21:22.590033
2878,776c14dd-4ad8-435e-ac64-e7f438605467,5797.18,success,2026-09-10 08:21:22.591944
2879,59c4760b-e8ad-438a-8294-df6191ce6278,1630.94,success,2026-09-10 08:21:22.593816
2880,210569ef-f5b9-4c77-8648-d2581484208a,3834.78,success,2026-09-10 08:21:22.59556
2881,94717dcd-ef9d-41e4-8e61-1d391a599547,8911.15,success,2026-09-10 08:21:22.597159
2882,0f6466e6-1ca2-4fd8-900b-fe9ec4f0fc67,8446.84,success,2026-09-10 08:21:22.599067
2883,3befe406-fc00-43d5-bd22-7404028e625d,3430.50,success,2026-09-10 08:21:22.601016
2884,2846717e-3566-4452-9788-aef745741860,4890.79,success,2026-09-10 08:21:22.603209
2885,7f50de60-c1a1-4048-aad9-7c3bbb881d12,8253.94,success,2026-09-10 08:21:22.605555
2886,1cb1a2a0-a952-4857-86b1-ecec56b9e6ba,13655.70,success,2026-09-10 08:21:22.607355
2887,8af4bfc8-c938-4735-a7fe-902804787762,18144.00,success,2026-09-10 08:21:22.610018
2888,e460e645-ee3c-489c-8811-cdfe15705aae,4417.54,success,2026-09-10 08:21:22.61228
2889,1fe8bba7-b21a-4e27-baea-f9d56d7bf780,16126.88,success,2026-09-10 08:21:22.614368
2890,81c2531d-236c-4536-b701-03be33a50e6b,14010.00,success,2026-09-10 08:21:22.616737
2891,601edaa4-0b63-411d-a7ed-bade15b36743,18624.02,success,2026-09-10 08:21:22.618786
2892,71309d4b-ec75-49c7-8a3a-a667be9ec7d9,16889.11,success,2026-09-10 08:21:22.621119
2893,cdb7b9b1-da18-4985-9c41-f174bde5c697,7033.78,success,2026-09-10 08:21:22.622753
2894,eb28b308-e005-4620-970f-5d538885d10b,3766.06,success,2026-09-10 08:21:22.625028
2895,eb28b308-e005-4620-970f-5d538885d10b,3766.06,success,2026-09-10 08:21:22.625028
2896,c133f121-b22d-4ad8-af34-1306d2ff415d,14770.94,success,2026-09-10 08:21:22.627391
2897,4baee9c7-3bdb-4c83-a51e-d78a8790d5bc,9640.18,success,2026-09-10 08:21:22.629658
2898,e91bd20a-dcce-446e-9f50-98c6857a5b4d,18233.84,success,2026-09-10 08:21:22.631697
2899,a8ef4299-8621-4f31-a9da-66671ffc91b2,2028.54,success,2026-09-10 08:21:22.633795
2900,d537c039-c6c0-4a4f-9f9f-77b0bbf9065a,17503.40,success,2026-09-10 08:21:22.635528
2901,7e2f496a-af37-4da4-bec1-e993047ae596,17951.23,success,2026-09-10 08:21:22.637208
2902,7342afcd-8424-4ccd-a99a-526a10dafd66,18339.19,success,2026-09-10 08:21:22.639587
2903,5eac7ca9-72a4-44e7-8fb9-f661c281932f,14594.83,success,2026-09-10 08:21:22.642002
2904,9ee3078d-7201-4914-8717-5845d3c36708,15526.86,success,2026-09-10 08:21:22.643903
2905,d4ef0bfa-9d41-4aa1-8266-bbbf485e8a5d,3467.77,success,2026-09-10 08:21:22.645666
2906,36db7c33-f031-44c9-b31d-e94d18b9121e,4085.70,success,2026-09-10 08:21:22.64857
2907,7419118a-6c4f-4d31-aaa8-e9fed8a3f5f4,12512.86,success,2026-09-10 08:21:22.650527
2908,10758104-cc64-4caf-9a22-b8ab211e535e,5458.74,success,2026-09-10 08:21:22.65236
2909,60aef516-de9e-4df3-ab17-ee4e1b8103a1,16270.51,success,2026-09-10 08:21:22.654115
2910,5a805486-8924-4af0-b126-4931cf4884c0,6288.79,success,2026-09-10 08:21:22.655946
2911,d3a6122d-89e9-4223-8438-12a50496caa3,11587.89,success,2026-09-10 08:21:22.657603
2912,24476512-b27d-4d6b-bd23-66e8cd140276,18251.36,success,2026-09-10 08:21:22.659822
2913,3e7df5dc-0ea1-436a-8fa3-5e882d3cce2e,7746.65,success,2026-09-10 08:21:22.661752
2914,98c4d163-8dce-441d-8fe6-abaaa2af44c2,4237.49,success,2026-09-10 08:21:22.663723
2915,aae35030-62fe-4906-9f62-e3ca03d3ad7b,17328.78,success,2026-09-10 08:21:22.665468
2916,b643da46-aec9-42c6-99ca-817499dbb3e4,19237.32,success,2026-09-10 08:21:22.666923
2917,c559f7cf-4d65-42f2-85f8-06111295e994,3343.53,success,2026-09-10 08:21:22.669127
2918,760967ff-023a-4eb5-b947-c9a196d1c54d,1598.03,success,2026-09-10 08:21:22.670707
2919,d7881d67-f7db-411e-9f40-936c87d6b2d3,7810.28,success,2026-09-10 08:21:22.672399
2920,7176db2f-5897-4991-baa3-23c0bdd7a5bd,3404.19,success,2026-09-10 08:21:22.673838
2921,ea3d0e01-71e2-4411-9808-b6e13400889d,8489.44,success,2026-09-10 08:21:22.675417
2922,af6cdce9-1b42-426e-a985-4bee8704438f,11890.30,success,2026-09-10 08:21:22.676816
2923,664736aa-ad84-499d-bad8-59533b18689d,3225.01,success,2026-09-10 08:21:22.678669
2924,c0b442ae-7d69-4f65-8a08-74105a5cb675,4758.96,success,2026-09-10 08:21:22.680287
2925,2db12e16-3f90-427e-ad92-102b0f181a75,12168.57,success,2026-09-10 08:21:22.681919
2926,3f16b056-ca29-4a49-a5ef-ac7195ebf496,4664.90,success,2026-09-10 08:21:22.683507
2927,8fd43f44-b35a-425c-a777-68cfa08c9b9e,14864.56,success,2026-09-10 08:21:22.685122
2928,da66ccaa-4f0c-4287-b70b-cf93abf627f5,10544.81,success,2026-09-10 08:21:22.686758
2929,f968e594-1c3d-4cf4-9388-5535fa16f37c,8526.66,success,2026-09-10 08:21:22.688117
2930,adf5ae4b-1d34-4614-8dbc-27e0ee45b682,7754.20,success,2026-09-10 08:21:22.689605
2931,da598780-85b0-46bd-989d-114455cddab9,10674.49,success,2026-09-10 08:21:22.691022
2932,455a15fe-1092-4c0a-bdb2-b3a7b2431995,1997.03,success,2026-09-10 08:21:22.692646
2933,7ca2f907-323f-482b-b753-42b690fe206c,11170.33,success,2026-09-10 08:21:22.694213
2934,96d4a341-4597-4ead-9731-bf53977b8d36,7030.41,success,2026-09-10 08:21:22.695777
2935,77e6d53d-eb2a-4280-ac20-0a6ec3239b1f,15874.21,success,2026-09-10 08:21:22.697135
2936,217cf421-dce1-469a-b535-663432db00c1,8853.83,success,2026-09-10 08:21:22.698666
2937,e3856e1a-60e7-48aa-85dd-0a4e8c147ff5,12490.80,success,2026-09-10 08:21:22.700352
2938,10e790f6-434e-4709-ad28-996e803497d7,19691.47,success,2026-09-10 08:21:22.702287
2939,65c47b45-9f36-447b-9b4e-07f06c04403c,8851.63,success,2026-09-10 08:21:22.704491
2940,9f61990d-4b85-4b2f-b23e-6c7d2d50195b,17493.20,success,2026-09-10 08:21:22.706519
2941,4b2af2cb-e42c-4f7a-a087-d6028fdd1a59,2923.77,success,2026-09-10 08:21:22.708473
2942,c9c8ebff-154e-4ca8-96c1-1b2d517043a2,1311.63,success,2026-09-10 08:21:22.709998
2943,72148e40-a589-4f97-b8b2-c0ed19d41545,11791.64,success,2026-09-10 08:21:22.711561
2944,9768e26e-1300-408e-8219-36bd0cac339d,19574.57,success,2026-09-10 08:21:22.713343
2945,7eb46ae1-7a8e-4ca3-99f2-b0f6dfb68d1b,17124.20,success,2026-09-10 08:21:22.715003
2946,7eb46ae1-7a8e-4ca3-99f2-b0f6dfb68d1b,17124.20,success,2026-09-10 08:21:22.715003
2947,7cf42487-967b-4c77-b751-ef7ee7fec09b,655.05,success,2026-09-10 08:21:22.717126
2948,7cf42487-967b-4c77-b751-ef7ee7fec09b,655.05,success,2026-09-10 08:21:22.717126
2949,7a0d616b-b0df-4424-9523-7915e59ed468,7417.98,success,2026-09-10 08:21:22.718839
2950,dc7dd44d-747f-4e7b-9f49-4392ca6a8c58,9776.93,success,2026-09-10 08:21:22.720576
2951,bc13bbfe-b822-4ac4-b532-59b0d363d0d8,19854.17,success,2026-09-10 08:21:22.722133
2952,34c4bc57-ed1e-4b15-bdbb-45c6549d47df,3621.86,success,2026-09-10 08:21:22.724103
2953,15874aab-65d8-4a12-919d-6ede1b4bd5b6,16099.66,success,2026-09-10 08:21:22.72602
2954,d40223d7-90d1-42ff-9095-ed73218b29f8,8331.79,success,2026-09-10 08:21:22.727496
2955,3b80370f-f268-4754-921f-fd0e83f44171,11269.04,success,2026-09-10 08:21:22.729364
2956,2b7e57a6-ebcc-4e87-b564-76e9682b29b1,8732.73,success,2026-09-10 08:21:22.731209
2957,32702766-c09e-4e3d-9a48-315229789ab1,16121.83,success,2026-09-10 08:21:22.732847
2958,4beeec48-0d15-4c02-9182-89f480c0c52f,10510.81,success,2026-09-10 08:21:22.734697
2959,9ac3e85f-99da-4a84-b25c-ff9235a7a565,5436.41,success,2026-09-10 08:21:22.736452
2960,0283d8be-40d4-46bc-9a00-923b3a3b36ce,12300.16,success,2026-09-10 08:21:22.738173
2961,1559c415-cd39-4b89-ab4b-658e8fdb0322,17096.75,success,2026-09-10 08:21:22.740876
2962,36681856-b73d-4e9d-b4f2-54cdc60e1ed7,18727.16,success,2026-09-10 08:21:22.743147
2963,d9fa04e5-4118-49b7-809a-e7bb986a0248,76.84,success,2026-09-10 08:21:22.745014
2964,a70cedf7-b43a-4134-bef5-dd7f70f24737,761.34,success,2026-09-10 08:21:22.747078
2965,41b74498-aa53-4180-ab10-d00c2cddf87d,9517.32,success,2026-09-10 08:21:22.748735
2966,a7231873-8572-4bf4-9e9f-eaa5ddebfdd3,17267.05,success,2026-09-10 08:21:22.750811
2967,1ccba998-afc0-49d8-8623-6af32a6dd0fc,12004.73,success,2026-09-10 08:21:22.752791
2968,7641c4c4-9fbb-4164-9d08-3022ef4f38d5,6508.48,success,2026-09-10 08:21:22.754876
2969,35c58768-58ea-4096-9624-6a756932844a,9083.06,success,2026-09-10 08:21:22.756813
2970,83c5eb66-9d00-46b6-b258-f64bbfba4cbd,4437.24,success,2026-09-10 08:21:22.758508
2971,e95bcdf7-8338-44fe-b091-c24831d0fffd,14153.38,success,2026-09-10 08:21:22.760597
2972,19adb787-1239-4074-8ab5-e46aa06c8c77,15664.48,success,2026-09-10 08:21:22.762221
2973,66ea7b43-6fff-4020-b5db-fcf5e7bb8844,15989.13,success,2026-09-10 08:21:22.763922
2974,e8fcaf40-6942-435b-baab-83b25e072eca,2629.26,success,2026-09-10 08:21:22.765819
2975,8fa8b886-0da9-4132-9184-1b6e147813ec,7452.77,success,2026-09-10 08:21:22.767629
2976,548317e0-7abd-43ef-9667-9cb9a97a87f3,12183.55,success,2026-09-10 08:21:22.769747
2977,68489d54-5a9c-4ed7-842a-f353d4672449,16483.93,success,2026-09-10 08:21:22.771738
2978,36143fae-451e-4701-bbd7-2185e67dd5da,14682.18,success,2026-09-10 08:21:22.774243
2979,dce2ed12-2bc2-405b-b32c-bce357a39e09,11180.92,success,2026-09-10 08:21:22.776237
2980,8abda666-af02-41ab-b747-ccd89835c98a,16694.89,success,2026-09-10 08:21:22.77809
2981,1ca65700-4ac0-4e62-8679-d3a800e07e70,6780.07,success,2026-09-10 08:21:22.779823
2982,1a252105-5f99-4540-9679-f0c020f16982,2914.01,success,2026-09-10 08:21:22.781504
2983,21a0749f-5e80-409b-b124-e93c8395fb90,12520.66,success,2026-09-10 08:21:22.783387
2984,721111a1-0af6-4b8e-b279-23b2e69410bb,8041.47,success,2026-09-10 08:21:22.786559
2985,beb251e3-24ab-4d36-9688-e312eb9dc880,18296.25,success,2026-09-10 08:21:22.788789
2986,adf737a3-fb5f-4e56-aa3b-e762903774db,14753.97,success,2026-09-10 08:21:22.790548
2987,8f44674b-0018-4264-bb50-96aa0ab02342,15030.77,success,2026-09-10 08:21:22.793592
2988,94db89e2-d272-4eb8-9965-99316f54c893,12363.86,success,2026-09-10 08:21:22.79559
2989,ebf9d932-ce46-4ebf-b35a-9bf44e98030b,2489.76,success,2026-09-10 08:21:22.797598
2990,292b3e5e-cc2b-4116-8745-9c1e11352b38,296.94,success,2026-09-10 08:21:22.799591
2991,af795c5e-809e-4bc4-a87a-cc88036e5cf5,16306.91,success,2026-09-10 08:21:22.801439
2992,4ba7060c-8b8b-4485-9806-65be62ef0099,10251.07,success,2026-09-10 08:21:22.802792
2993,be0700c2-6f04-4b7b-97cc-a8df8e3dfb82,18022.68,success,2026-09-10 08:21:22.80442
2994,826206ee-911f-453b-a807-10a19c25a5ad,14761.91,success,2026-09-10 08:21:22.806129
2995,971487e3-899b-4610-8c47-0a370dd95388,1375.96,success,2026-09-10 08:21:22.80805
2996,d18aeee6-415c-47cd-b739-cd6b80f16a4a,5969.61,success,2026-09-10 08:21:22.81006
2997,3cda2eef-167c-4cb5-a018-e131cce7a16d,10975.75,success,2026-09-10 08:21:22.811799
2998,ed41ab0d-1181-4ac9-b828-08c7ef3b58fa,16871.23,success,2026-09-10 08:21:22.813528
2999,d4b24355-f1aa-48c6-aa67-500f99af34e3,2678.71,success,2026-09-10 08:21:22.815103
3000,97da3bcf-b3b3-412d-8012-2b1d842096c2,618.49,success,2026-09-10 08:21:22.816718
3001,24543548-f4c2-43c6-9f86-40f1f729262a,3146.62,success,2026-09-10 08:21:22.818349
3002,90613619-b0ca-442a-9ace-dfb52bf68059,13027.53,success,2026-09-10 08:21:22.820448
3003,282553ed-237f-4dde-b52f-18e3166e0a4f,7087.61,success,2026-09-10 08:21:22.822148
3004,844372e1-99c9-4b14-b117-2a7da4f912ec,12619.28,success,2026-09-10 08:21:22.824237
3005,fb87328a-8369-47ed-9a5a-dc40e1941708,1829.87,success,2026-09-10 08:21:22.826251
3006,8aff2307-c4e4-4163-a633-dd1dc9f5e8c9,3655.15,success,2026-09-10 08:21:22.828305
3007,1eee169f-5fc5-492b-b5e2-313161ae4743,13795.18,success,2026-09-10 08:21:22.830361
3008,01f9467a-e696-4248-a572-9d50ceb8793f,19071.52,success,2026-09-10 08:21:22.832133
3009,75d06240-6e1a-4d21-a8c2-442f54a14523,3341.27,success,2026-09-10 08:21:22.834098
3010,f4bab300-5303-4a59-bf83-40c2eea753ef,15617.74,success,2026-09-10 08:21:22.835971
3011,4184d71d-af0d-4c68-ae9a-267c4e501e41,13831.63,success,2026-09-10 08:21:22.837801
3012,9624eb53-532a-4db8-8743-5432405b3bc9,14162.22,success,2026-09-10 08:21:22.840138
3013,1b0274c6-844d-4303-8518-f0fe363aeb06,747.13,success,2026-09-10 08:21:22.842226
3014,c2d97886-6be8-46e4-9e3e-ed0b6b4d242e,16048.31,success,2026-09-10 08:21:22.844106
3015,ba64de80-eaea-4006-99cc-4fc78678d21c,7028.98,success,2026-09-10 08:21:22.845908
3016,65b564cb-7697-4082-8419-7887789b562c,19495.56,success,2026-09-10 08:21:22.847976
3017,0d3b2ad8-a749-4eee-8a49-af3f7aa0f92e,5955.01,success,2026-09-10 08:21:22.850171
3018,010a0296-48f8-427f-8c64-45ce199c35d7,4785.83,success,2026-09-10 08:21:22.852245
3019,35d7c655-4a54-4472-b6d6-4e4ecde8910e,7449.79,success,2026-09-10 08:21:22.854147
3020,e10d66d9-2ab8-49dd-9cc7-a4495fe9b2a4,19649.30,success,2026-09-10 08:21:22.856282
3021,f012537f-33e5-4e22-83b7-76be3fd08887,19510.13,success,2026-09-10 08:21:22.858385
3022,3cee7f81-c196-4e45-b2af-a6685325aed3,12966.88,success,2026-09-10 08:21:22.86052
3023,584a023f-847c-4028-8696-7c15522b4fad,1855.54,success,2026-09-10 08:21:22.862347
3024,5d07ac31-fde7-4000-a910-852fef718373,12584.19,success,2026-09-10 08:21:22.864162
3025,9d521ede-1dbe-4a0d-9533-7a93c93b8792,7484.55,success,2026-09-10 08:21:22.865952
3026,1f9cf807-ab8e-4341-9ab5-aef47747468f,2448.05,success,2026-09-10 08:21:22.868108
3027,aac690fb-f0a6-4e34-b206-e06fd0bb9574,11863.07,success,2026-09-10 08:21:22.870156
3028,48ed9aa7-3ebb-458b-9519-117a1b815a3e,8782.21,success,2026-09-10 08:21:22.872168
3029,af4279c3-9636-4312-89f0-1bcf6d6cf9a8,17287.15,success,2026-09-10 08:21:22.874491
3030,2998df8b-4dfc-4dd7-a45d-de2e89b4142c,4522.28,success,2026-09-10 08:21:22.876591
3031,e289f023-d3e3-4f49-951f-157d1a7899c2,14836.27,success,2026-09-10 08:21:22.878515
3032,1e428853-d49c-423f-ac32-804ea7ef6048,18744.60,success,2026-09-10 08:21:22.880449
3033,6f3502c0-e031-451c-8c53-888fb44ff12c,2427.12,success,2026-09-10 08:21:22.882386
3034,d7672cf0-b583-4301-a5eb-0faf726e176d,15286.16,success,2026-09-10 08:21:22.884225
3035,984afa3d-69ce-4541-8c2a-2d32e770a606,4261.10,success,2026-09-10 08:21:22.886189
3036,db6874c1-31d1-40e3-902d-6f684d43e7bc,653.49,success,2026-09-10 08:21:22.88816
3037,f0124d04-5d63-41fd-8c6c-2d33b42617b4,9485.99,success,2026-09-10 08:21:22.890293
3038,80e3aae2-14f0-4e02-8af7-51af3f20d6ff,18887.47,success,2026-09-10 08:21:22.892101
3039,d2688d5f-b695-496a-a65f-527358f2e019,189.59,success,2026-09-10 08:21:22.894079
3040,ef961314-3a02-428c-a33a-d7a4d8c570e4,18488.32,success,2026-09-10 08:21:22.895804
3041,baaa659f-633d-4bac-bbe7-37b78e1d7ba3,13841.73,success,2026-09-10 08:21:22.897923
3042,ad0dada4-2f7d-4d1e-8c5d-b558a6655fbf,14592.97,success,2026-09-10 08:21:22.899731
3043,51dd7950-983e-48d3-a7d4-b81768f6b9f2,19452.84,success,2026-09-10 08:21:22.901623
3044,c4e34d0c-732b-492e-a1b0-16df49425218,5859.38,success,2026-09-10 08:21:22.903376
3045,6f676c85-ccc3-495b-8894-ba8eb9f63462,18436.32,success,2026-09-10 08:21:22.905108
3046,48209cab-fd62-4c1e-a38f-145a6c0259c6,19335.10,success,2026-09-10 08:21:22.90723
3047,26b4fe9d-74b2-459e-a00f-dc91c9564811,3655.01,success,2026-09-10 08:21:22.909023
3048,234c8d4d-f124-4a1c-b5e3-ef070697bd61,2872.76,success,2026-09-10 08:21:22.911219
3049,6e97940d-6e96-4553-9a03-ae06b655310c,11633.17,success,2026-09-10 08:21:22.912798
3050,9486e9be-4e73-4100-9bf9-28eaf4856d1a,19069.63,success,2026-09-10 08:21:22.914757
3051,5189d7ba-2ce9-4986-bf59-2fa517ad3712,13257.83,success,2026-09-10 08:21:22.916962
3052,f965077a-17b4-48c0-ad25-d701fe02bb9b,247.76,success,2026-09-10 08:21:22.918758
3053,44377f0e-f0c9-4b41-ac92-8253d16e38e3,8043.28,success,2026-09-10 08:21:22.920595
3054,0b95341b-5673-48f1-b581-145a3f1dfa70,8078.51,success,2026-09-10 08:21:22.922209
3055,a9cec447-24cb-4acf-b5e6-6ff276bca2be,19604.51,success,2026-09-10 08:21:22.923962
3056,433b5c4e-3345-4352-a37c-4a12c1c3b571,1602.69,success,2026-09-10 08:21:22.925756
3057,a1adbc57-af2f-4c3a-b44e-5bb852a4172a,13826.77,success,2026-09-10 08:21:22.92734
3058,864fabff-1af0-4392-801f-aafcdda9c0d1,19320.07,success,2026-09-10 08:21:22.929073
3059,38c30560-2758-4a4b-876b-466f26968a22,9233.90,success,2026-09-10 08:21:22.93096
3060,981dd3cc-ef35-4dfa-8b14-3700d5718d0a,19926.31,success,2026-09-10 08:21:22.932689
3061,57c8a9b2-d660-4590-af85-2b981e2d8d04,17028.72,success,2026-09-10 08:21:22.934244
3062,17f6dcf1-e856-4916-93b4-7c67fcf1ecd2,18430.00,success,2026-09-10 08:21:22.935924
3063,74551149-2882-449d-aaa7-9bc56a20d1c3,15011.71,success,2026-09-10 08:21:22.937726
3064,f4b2ec78-df14-4d67-bb27-7f4b7a2a157b,18158.08,success,2026-09-10 08:21:22.939453
3065,4419b62f-f908-43a3-837e-4695b94f2e62,9136.43,success,2026-09-10 08:21:22.941093
3066,e29e6515-a75e-4073-8b09-7ddee3dd122a,13015.80,success,2026-09-10 08:21:22.942779
3067,e0b769d6-d106-47f1-8e43-c75611c32f2a,4786.35,success,2026-09-10 08:21:22.944641
3068,d0ef9506-f121-47c2-a7b3-856aacc5f7ff,18343.44,success,2026-09-10 08:21:22.946244
3069,87750313-2b93-4e84-9aa0-e2268bcbd13b,18625.05,success,2026-09-10 08:21:22.948008
3070,fa460264-b933-4c44-8956-271678d64240,7651.90,success,2026-09-10 08:21:22.949741
3071,eb81f365-d2a1-4849-bd54-b2a83b1978eb,10316.46,success,2026-09-10 08:21:22.951393
3072,71896b98-bbb6-445f-bf23-1f0f7d2d2bff,5498.84,success,2026-09-10 08:21:22.953462
3073,c7e06987-eb71-4f32-bd54-caa653b027ef,10073.75,success,2026-09-10 08:21:22.955135
3074,c824a7d7-7f8c-418d-8b94-075af268fa62,7365.59,success,2026-09-10 08:21:22.957019
3075,c1acbc96-31c0-477f-8609-232c2d8222ca,18175.50,success,2026-09-10 08:21:22.958537
3076,76683551-f309-43e3-a2dd-332b6e03a4c3,19634.93,success,2026-09-10 08:21:22.960181
3077,53182bfc-440f-41dc-8fad-8af6be6dab29,15801.87,success,2026-09-10 08:21:22.961897
3078,e7c00f4f-5478-45d4-b1f7-f7c7f290ef34,7358.33,success,2026-09-10 08:21:22.964107
3079,53240e96-eee9-431a-9cc1-93477f14a645,8370.82,success,2026-09-10 08:21:22.96608
3080,4b65f9e3-3b1f-41c9-a2f8-c935fafde9c2,10607.86,success,2026-09-10 08:21:22.968247
3081,a8ead732-1644-4a95-9661-81a9dc0f7c0c,14419.78,success,2026-09-10 08:21:22.970219
3082,bb553b32-7b7a-4ffb-867c-7d5d06d404db,2014.88,success,2026-09-10 08:21:22.97245
3083,30cdf7dd-69f0-45c6-b1d6-5e52cae20204,10044.16,success,2026-09-10 08:21:22.974432
3084,35be6cc6-6a74-4616-9c5b-a9837bf88e09,15590.88,success,2026-09-10 08:21:22.976467
3085,e5ccec2d-0c59-4b25-99ac-39f79371dee8,19530.55,success,2026-09-10 08:21:22.978551
3086,0be467d4-d694-47e7-b892-b651c6252bfa,11971.68,success,2026-09-10 08:21:22.980761
3087,45fa707a-6b11-4e9d-8d71-3142dba50ecb,16845.35,success,2026-09-10 08:21:22.982462
3088,18e819ac-720e-43cc-8e2a-4867bee06bd4,13397.40,success,2026-09-10 08:21:22.984195
3089,5e6b60bf-4a30-40ca-84b8-36cfcff34670,10141.77,success,2026-09-10 08:21:22.986306
3090,521add32-c2eb-40f7-996c-2d0317c7cf1e,17009.47,success,2026-09-10 08:21:22.988207
3091,cbda1e39-ed78-47e7-9f25-a44a0c08d874,8333.37,success,2026-09-10 08:21:22.99026
3092,76b11063-443d-4b83-b83b-2ba71cbde1a8,9137.48,success,2026-09-10 08:21:22.992073
3093,a84a5a70-6fe3-491c-8bd6-db879b66faba,4087.32,success,2026-09-10 08:21:22.994022
3094,fb018339-a6bf-4c64-987d-a966ba146b15,3142.09,success,2026-09-10 08:21:22.996174
3095,92730529-74de-4ef9-829a-d57cb12272ff,16948.10,success,2026-09-10 08:21:22.998153
3096,9e60a404-478d-4b09-94a3-303be77cdc2d,13483.07,success,2026-09-10 08:21:22.9997
3097,06beab7d-218b-45e5-ba01-2bd2b2470f87,4876.70,success,2026-09-10 08:21:23.001762
3098,e8ea24b1-3cb8-4209-a78c-d3c9e73888ee,10482.15,success,2026-09-10 08:21:23.003368
3099,5f407ec1-46c4-4d34-b5d6-73fbc4fbbeeb,6696.46,success,2026-09-10 08:21:23.005217
3100,f0430eee-8b50-4e9b-be06-5b56197c2e23,9977.03,success,2026-09-10 08:21:23.007412
3101,c21d6a95-ae2e-400a-9abb-8c4cd00dd7d1,15698.79,success,2026-09-10 08:21:23.008955
3102,dfb33cae-2dad-4314-bc35-06e9eba58d39,18937.74,success,2026-09-10 08:21:23.011136
3103,c9141e81-50f0-48ea-842e-b3f4ff3aeb45,15722.72,success,2026-09-10 08:21:23.013566
3104,934b7cb7-391b-4729-8e98-9eed56fd3324,4607.42,success,2026-09-10 08:21:23.015502
3105,a67d9ed2-dfc9-4de4-b564-e6a45b597477,9466.97,success,2026-09-10 08:21:23.017398
3106,cffebaa0-d578-463a-8685-e7cee43d0b3c,3997.40,success,2026-09-10 08:21:23.019081
3107,5d1cc901-450f-4aa6-a65c-c53e47298a53,19288.43,success,2026-09-10 08:21:23.020909
3108,d91a572e-4d99-41ed-829b-4f65b933dbed,482.44,success,2026-09-10 08:21:23.022749
3109,0a49189a-b311-4af3-b641-a5b309316598,4086.66,success,2026-09-10 08:21:23.024546
3110,051b8c7f-855f-498b-8d2a-68ade6059e8e,927.25,success,2026-09-10 08:21:23.026233
3111,183f5017-7494-4174-a1cd-76d86e3a9c55,1852.95,success,2026-09-10 08:21:23.028052
3112,4ae08591-8cb6-40b0-9f32-7412984fc97c,381.88,success,2026-09-10 08:21:23.029836
3113,36d14060-1311-43d2-8994-bdfe174d18a6,3943.87,success,2026-09-10 08:21:23.031618
3114,ef157cf0-9447-43bb-80f4-b200fdf9d76a,3277.84,success,2026-09-10 08:21:23.033336
3115,9193d180-866f-4694-af76-a51e60760195,10022.44,success,2026-09-10 08:21:23.035045
3116,a9a7eff2-caeb-440e-b537-09133aff7bf4,14469.03,success,2026-09-10 08:21:23.036707
3117,9de46b5d-e490-47c0-9bc1-abcb75031efe,9396.04,success,2026-09-10 08:21:23.03836
3118,81923c9e-da6b-44d5-a2eb-bc1fa3ea566c,11884.04,success,2026-09-10 08:21:23.040151
3119,febc6701-d979-46cc-8fb8-75335adca72e,2669.01,success,2026-09-10 08:21:23.041957
3120,ce6a37ed-d81f-4b48-937e-f22ad149a057,3881.72,success,2026-09-10 08:21:23.043539
3121,497b6057-6637-4255-aaca-eb855c81bfb6,8226.93,success,2026-09-10 08:21:23.0451
3122,da1186d5-c613-4b04-9dd6-cda0eebba265,9950.20,success,2026-09-10 08:21:23.04671
3123,18991b37-571c-4836-a041-0875941eecf5,3810.86,success,2026-09-10 08:21:23.048518
3124,3714b8bb-b8b6-418d-8641-3cc35d378fd0,18394.02,success,2026-09-10 08:21:23.050329
